Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,State_County_Year
366,278,88,0,0,0,0,94,57,40,0,0,125,241,0,massachusettsberkshire2020
366,250,113,3,0,0,0,119,58,42,0,0,219,147,0,massachusettsbristol2020
357,345,11,1,0,0,0,126,46,37,0,0,337,20,0,massachusettsdukes2020
366,282,84,0,0,0,0,97,56,40,0,0,173,193,0,massachusettsessex2020
365,246,119,0,0,0,0,96,60,43,0,0,110,255,0,massachusettsfranklin2020
366,249,117,0,0,0,0,99,60,44,0,1,116,249,0,massachusettshampden2020
366,300,66,0,0,0,0,84,54,39,0,9,177,179,1,massachusettshampshire2020
366,306,60,0,0,0,0,93,54,39,0,8,178,180,0,massachusettsmiddlesex2020
366,330,36,0,0,0,0,74,50,34,0,5,231,130,0,massachusettsnorfolk2020
366,267,99,0,0,0,0,80,56,42,0,0,148,218,0,massachusettsplymouth2020
366,229,137,0,0,0,0,84,57,45,0,7,59,300,0,massachusettssuffolk2020
366,257,109,0,0,0,0,90,58,43,0,6,120,240,0,massachusettsworcester2020
359,275,78,6,0,0,0,136,58,37,0,0,202,157,0,michiganallegan2020
365,325,40,0,0,0,0,77,52,22,0,0,0,365,0,michiganbay2020
262,244,16,1,1,0,0,164,47,36,0,0,262,0,0,michiganbenzie2020
258,217,34,7,0,0,0,150,61,38,0,0,258,0,0,michiganberrien2020
253,212,36,5,0,0,0,122,61,39,0,0,253,0,0,michigancass2020
256,244,12,0,0,0,0,93,46,34,0,0,256,0,0,michiganclinton2020
366,288,77,1,0,0,0,126,57,39,0,0,190,176,0,michigangenesee2020
266,246,13,7,0,0,0,150,48,36,0,0,266,0,0,michiganhuron2020
366,296,69,0,1,0,0,151,56,37,0,7,190,169,0,michiganingham2020
323,239,78,6,0,0,0,115,61,41,0,0,149,174,0,michigankalamazoo2020
365,267,90,7,1,0,0,154,62,39,0,0,220,145,0,michigankent2020
117,116,0,1,0,0,0,124,32,13,0,0,0,117,0,michigankeweenaw2020
366,248,116,2,0,0,0,122,61,42,0,0,134,232,0,michiganlenawee2020
299,252,35,12,0,0,0,126,63,36,0,0,251,48,0,michiganmacomb2020
139,127,12,0,0,0,0,80,50,30,0,0,67,72,0,michiganmanistee2020
251,229,20,1,1,0,0,159,49,37,0,0,251,0,0,michiganmason2020
365,248,116,1,0,0,0,105,57,41,0,13,108,244,0,michiganmissaukee2020
61,58,3,0,0,0,0,66,40,17,0,0,0,0,61,michiganmonroe2020
248,210,32,6,0,0,0,143,64,37,0,0,248,0,0,michiganmuskegon2020
298,244,48,6,0,0,0,126,61,37,0,0,237,61,0,michiganoakland2020
365,303,56,6,0,0,0,150,59,35,0,79,227,56,3,michiganottawa2020
347,323,21,3,0,0,0,133,48,34,0,0,232,115,0,michiganschoolcraft2020
328,247,80,1,0,0,0,105,60,39,0,0,135,193,0,michiganst.clair2020
343,330,11,2,0,0,0,101,44,32,0,0,343,0,0,michigantuscola2020
366,236,124,5,1,0,0,160,61,43,0,0,150,216,0,michiganwashtenaw2020
366,118,238,8,2,0,0,188,75,55,0,3,43,316,4,michiganwayne2020
356,341,15,0,0,0,0,100,44,33,0,0,356,0,0,michiganwexford2020
366,289,77,0,0,0,0,87,57,38,0,6,196,163,1,minnesotaanoka2020
366,325,40,1,0,0,0,101,51,34,0,0,218,148,0,minnesotabecker2020
359,318,41,0,0,0,0,76,51,30,0,0,0,359,0,minnesotabeltrami2020
354,347,7,0,0,0,0,84,42,25,0,0,188,166,0,minnesotacarlton2020
346,316,30,0,0,0,0,78,46,22,0,0,0,346,0,minnesotacass2020
345,340,5,0,0,0,0,59,28,13,0,0,0,345,0,minnesotacook2020
359,338,21,0,0,0,0,79,45,31,0,0,177,182,0,minnesotacrowwing2020
366,260,105,1,0,0,0,135,57,40,0,4,0,362,0,minnesotadakota2020
210,201,9,0,0,0,0,87,46,35,0,0,210,0,0,minnesotagoodhue2020
366,206,158,1,1,0,0,158,61,48,0,9,12,289,56,minnesotahennepin2020
365,344,21,0,0,0,0,71,46,34,0,0,156,209,0,minnesotalake2020
360,309,51,0,0,0,0,80,54,35,0,0,167,193,0,minnesotalyon2020
245,240,5,0,0,0,0,87,44,33,0,0,245,0,0,minnesotamillelacs2020
366,292,73,1,0,0,0,111,56,38,0,0,195,171,0,minnesotaolmsted2020
366,252,113,0,1,0,0,163,58,40,0,0,0,350,16,minnesotaramsey2020
366,279,86,1,0,0,0,104,55,40,0,0,119,240,7,minnesotasaintlouis2020
365,307,57,1,0,0,0,121,54,35,0,0,183,182,0,minnesotascott2020
366,309,57,0,0,0,0,80,53,36,0,0,182,184,0,minnesotastearns2020
215,210,5,0,0,0,0,77,44,33,0,0,215,0,0,minnesotawashington2020
119,112,7,0,0,0,0,57,40,22,0,0,0,119,0,minnesotawinona2020
357,289,67,1,0,0,0,112,55,37,0,0,165,192,0,minnesotawright2020
363,233,130,0,0,0,0,87,60,46,0,0,97,266,0,mississippibolivar2020
365,246,119,0,0,0,0,100,58,44,0,0,84,281,0,mississippidesoto2020
361,196,165,0,0,0,0,97,63,48,0,0,0,361,0,mississippiforrest2020
351,217,134,0,0,0,0,90,59,45,0,0,75,276,0,mississippihancock2020
352,179,172,1,0,0,0,101,63,49,0,0,49,303,0,mississippiharrison2020
366,152,213,1,0,0,0,114,66,53,0,0,36,330,0,mississippihinds2020
356,204,152,0,0,0,0,84,59,47,0,1,71,284,0,mississippijackson2020
252,252,0,0,0,0,0,50,42,31,0,0,252,0,0,mississippilauderdale2020
243,242,1,0,0,0,0,54,45,35,0,0,243,0,0,mississippilee2020
348,345,3,0,0,0,0,51,42,31,0,0,348,0,0,mississippiyalobusha2020
245,225,20,0,0,0,0,77,49,38,0,0,245,0,0,missouriandrew2020
244,235,9,0,0,0,0,93,44,33,0,0,244,0,0,missouriboone2020
365,248,116,1,0,0,0,126,58,42,0,0,0,315,50,missouribuchanan2020
245,234,11,0,0,0,0,87,45,35,0,0,245,0,0,missouricallaway2020
362,300,60,2,0,0,0,105,54,39,0,0,171,191,0,missouricass2020
352,277,75,0,0,0,0,99,55,39,0,0,145,207,0,missouricedar2020
364,287,76,1,0,0,0,101,60,39,0,0,195,169,0,missouriclay2020
245,226,19,0,0,0,0,87,48,37,0,0,245,0,0,missouriclinton2020
364,268,95,1,0,0,0,116,57,40,0,0,124,234,6,missourigreene2020
366,175,188,2,1,0,0,159,65,51,0,11,0,312,43,missourijackson2020
366,320,46,0,0,0,0,82,52,35,0,0,212,0,154,missourijasper2020
365,250,113,2,0,0,0,141,59,43,0,0,119,238,8,missourijefferson2020
245,228,16,1,0,0,0,108,48,37,0,0,245,0,0,missourilincoln2020
366,360,6,0,0,0,0,84,43,31,0,0,362,0,4,missourimonroe2020
245,231,14,0,0,0,0,97,47,36,0,0,245,0,0,missouriperry2020
245,216,25,4,0,0,0,112,54,39,0,0,245,0,0,missourisaintcharles2020
366,246,114,6,0,0,0,144,63,44,0,19,164,183,0,missourisaintlouis2020
245,229,16,0,0,0,0,87,46,36,0,0,245,0,0,missourisaintegenevieve2020
366,137,224,4,1,0,0,156,70,54,0,6,64,269,27,missourist.louiscity2020
63,54,9,0,0,0,0,66,54,26,0,0,0,63,0,missouristoddard2020
122,113,9,0,0,0,0,62,48,22,0,0,0,122,0,missouritaney2020
359,314,42,3,0,0,0,115,54,24,0,0,0,359,0,montanacascade2020
366,330,33,1,2,0,0,159,50,39,0,1,307,58,0,montanafergus2020
366,286,72,3,4,1,0,206,59,37,0,0,219,124,23,montanaflathead2020
366,290,65,9,2,0,0,162,57,29,1,3,0,362,0,montanagallatin2020
117,111,3,1,2,0,0,183,27,7,0,0,0,117,0,montanalake2020
366,277,84,1,4,0,0,168,60,42,0,0,230,136,0,montanalewisandclark2020
366,175,182,2,4,1,2,403,75,52,0,0,0,364,2,montanalincoln2020
366,155,192,13,6,0,0,185,85,54,0,0,96,270,0,montanamissoula2020
366,296,68,2,0,0,0,140,68,36,0,0,252,82,32,montanaphillips2020
350,254,91,3,2,0,0,159,68,41,0,0,195,126,29,montanapowderriver2020
33,33,0,0,0,0,0,14,8,3,0,0,0,33,0,montanapowell2020
361,301,52,3,5,0,0,185,59,15,0,0,0,361,0,montanaravalli2020
366,343,23,0,0,0,0,72,47,37,0,0,302,62,2,montanarichland2020
77,74,3,0,0,0,0,60,34,12,0,0,0,77,0,montanaroosevelt2020
366,321,40,3,2,0,0,154,53,37,0,12,254,61,39,montanarosebud2020
366,302,56,1,4,3,0,261,57,31,0,0,0,361,5,montanasanders2020
107,103,4,0,0,0,0,58,27,13,0,0,0,107,0,montanasheridan2020
366,289,69,5,3,0,0,181,61,22,0,0,0,247,119,montanasilverbow2020
364,304,57,2,1,0,0,163,55,31,0,0,0,364,0,montanayellowstone2020
358,346,12,0,0,0,0,71,32,14,0,0,0,0,358,nebraskacass2020
366,267,97,1,1,0,0,157,57,42,2,0,133,222,9,nebraskadouglas2020
338,296,42,0,0,0,0,87,53,26,0,0,0,338,0,nebraskahall2020
365,341,24,0,0,0,0,84,48,35,0,0,365,0,0,nebraskaknox2020
282,261,21,0,0,0,0,77,48,35,0,0,204,78,0,nebraskalancaster2020
316,227,87,2,0,0,0,149,57,39,0,0,0,316,0,nebraskasarpy2020
278,170,106,2,0,0,0,122,61,36,0,0,0,278,0,nebraskascottsbluff2020
115,109,6,0,0,0,0,74,36,14,0,0,0,115,0,nebraskathomas2020
110,93,17,0,0,0,0,75,53,31,0,0,0,110,0,nebraskawashington2020
366,284,62,12,6,2,0,210,71,42,0,0,240,126,0,nevadacarsoncity2020
363,336,25,2,0,0,0,147,50,40,0,0,363,0,0,nevadachurchill2020
366,92,249,22,3,0,0,174,93,65,0,6,205,145,10,nevadaclark2020
366,286,63,6,7,4,0,274,64,22,0,0,0,366,0,nevadadouglas2020
363,304,55,1,3,0,0,169,57,30,0,0,133,12,218,nevadaelko2020
356,308,39,5,3,0,1,328,59,38,0,0,302,0,54,nevadalyon2020
366,343,20,1,2,0,0,200,40,21,0,0,0,0,366,nevadanye2020
366,193,149,11,11,2,0,265,85,50,0,3,217,139,7,nevadawashoe2020
361,294,64,3,0,0,0,136,64,44,0,0,358,3,0,nevadawhitepine2020
359,342,17,0,0,0,0,65,45,32,0,0,168,191,0,newhampshirebelknap2020
366,299,67,0,0,0,0,78,55,37,0,0,173,193,0,newhampshirecheshire2020
366,339,27,0,0,0,0,74,50,43,0,0,366,0,0,newhampshirecoos2020
366,344,22,0,0,0,0,70,45,35,0,0,269,97,0,newhampshiregrafton2020
366,351,15,0,0,0,0,90,46,37,0,0,337,29,0,newhampshirehillsborough2020
213,209,4,0,0,0,0,74,44,38,0,0,213,0,0,newhampshiremerrimack2020
366,296,70,0,0,0,0,90,56,41,0,0,201,165,0,newhampshirerockingham2020
359,286,73,0,0,0,0,90,55,37,0,0,170,189,0,newjerseyatlantic2020
364,228,133,3,0,0,0,119,63,43,3,45,120,196,0,newjerseybergen2020
366,219,147,0,0,0,0,87,63,46,0,4,126,236,0,newjerseycamden2020
365,251,114,0,0,0,0,72,57,44,0,3,130,232,0,newjerseycumberland2020
366,226,139,1,0,0,0,127,62,44,1,28,118,219,0,newjerseyessex2020
253,223,29,1,0,0,0,101,54,38,0,0,192,61,0,newjerseygloucester2020
366,259,107,0,0,0,0,90,59,39,0,51,136,179,0,newjerseyhudson2020
364,265,99,0,0,0,0,87,57,41,0,0,169,195,0,newjerseyhunterdon2020
366,262,101,3,0,0,0,112,58,42,0,0,182,184,0,newjerseymercer2020
366,257,108,1,0,0,0,112,58,41,0,6,155,205,0,newjerseymiddlesex2020
226,209,17,0,0,0,0,93,48,37,0,0,226,0,0,newjerseymonmouth2020
366,341,25,0,0,0,0,84,48,35,0,8,334,24,0,newjerseymorris2020
356,290,66,0,0,0,0,84,55,38,0,0,154,202,0,newjerseyocean2020
262,245,17,0,0,0,0,100,47,37,0,0,243,19,0,newjerseypassaic2020
366,198,167,1,0,0,0,111,61,48,2,42,0,322,0,newjerseyunion2020
361,287,74,0,0,0,0,100,56,38,0,23,136,202,0,newjerseywarren2020
366,105,252,7,1,1,0,214,78,57,0,0,169,132,65,newmexicobernalillo2020
115,109,6,0,0,0,0,81,41,13,0,0,0,115,0,newmexicocatron2020
119,108,11,0,0,0,0,78,49,23,0,0,0,119,0,newmexicochaves2020
366,144,201,15,3,1,2,389,88,54,0,5,209,82,70,newmexicodonaana2020
364,244,109,11,0,0,0,115,80,46,0,0,352,12,0,newmexicoeddy2020
366,310,56,0,0,0,0,79,54,40,0,5,282,79,0,newmexicolea2020
115,113,2,0,0,0,0,57,37,14,0,0,0,115,0,newmexicolincoln2020
117,113,4,0,0,0,0,58,25,13,0,0,0,117,0,newmexicolosalamos2020
354,335,18,0,0,0,1,353,40,19,0,0,0,0,354,newmexicoluna2020
362,313,49,0,0,0,0,90,54,44,0,0,361,1,0,newmexicorioarriba2020
366,265,96,5,0,0,0,109,64,45,0,0,364,0,2,newmexicosanjuan2020
358,271,82,5,0,0,0,119,61,44,0,0,358,0,0,newmexicosandoval2020
366,287,78,1,0,0,0,101,58,44,0,0,333,33,0,newmexicosantafe2020
111,107,4,0,0,0,0,56,37,14,0,0,0,111,0,newmexicosocorro2020
360,310,50,0,0,0,0,68,53,27,0,0,0,360,0,newmexicotaos2020
359,283,74,2,0,0,0,105,61,44,0,0,359,0,0,newmexicovalencia2020
365,235,127,3,0,0,0,143,60,42,0,0,115,250,0,newyorkalbany2020
366,229,136,1,0,0,0,108,64,45,0,15,122,229,0,newyorkbronx2020
363,332,31,0,0,0,0,93,49,36,0,0,337,26,0,newyorkchautauqua2020
331,322,9,0,0,0,0,87,45,35,0,0,331,0,0,newyorkdutchess2020
366,278,86,0,2,0,0,157,57,41,0,2,160,204,0,newyorkerie2020
365,344,21,0,0,0,0,80,48,39,0,0,349,16,0,newyorkessex2020
357,354,3,0,0,0,0,54,44,34,0,0,357,0,0,newyorkhamilton2020
360,345,15,0,0,0,0,90,44,33,0,0,360,0,0,newyorkjefferson2020
365,300,65,0,0,0,0,80,55,30,0,0,0,365,0,newyorkkings2020
366,275,91,0,0,0,0,81,58,41,0,0,172,194,0,newyorkmonroe2020
361,317,44,0,0,0,0,75,52,27,0,0,0,361,0,newyorknassau2020
366,258,107,1,0,0,0,108,61,40,2,0,174,190,0,newyorknewyork2020
359,340,19,0,0,0,0,87,46,34,0,0,359,0,0,newyorkniagara2020
349,324,25,0,0,0,0,81,48,21,0,0,0,349,0,newyorkoneida2020
364,300,64,0,0,0,0,74,54,37,0,0,210,154,0,newyorkonondaga2020
366,307,59,0,0,0,0,97,54,38,0,0,208,158,0,newyorkorange2020
359,349,10,0,0,0,0,58,44,33,0,0,359,0,0,newyorkoswego2020
314,308,6,0,0,0,0,64,44,33,0,0,314,0,0,newyorkputnam2020
366,258,105,3,0,0,0,140,64,43,0,25,170,171,0,newyorkqueens2020
364,280,82,2,0,0,0,108,57,39,0,0,175,189,0,newyorkrichmond2020
366,319,47,0,0,0,0,93,53,36,0,0,251,115,0,newyorkrockland2020
319,315,4,0,0,0,0,61,44,33,0,0,319,0,0,newyorksaratoga2020
365,330,35,0,0,0,0,81,49,36,0,0,249,116,0,newyorksteuben2020
366,282,78,6,0,0,0,133,63,40,0,0,248,118,0,newyorksuffolk2020
364,359,5,0,0,0,0,64,44,34,0,0,364,0,0,newyorktompkins2020
327,305,22,0,0,0,0,80,46,34,0,0,327,0,0,newyorkwayne2020
363,305,57,1,0,0,0,105,55,38,0,0,253,110,0,newyorkwestchester2020
300,297,3,0,0,0,0,54,45,33,0,0,243,0,57,northcarolinaalexander2020
366,350,16,0,0,0,0,80,47,38,0,0,352,14,0,northcarolinaavery2020
363,329,34,0,0,0,0,97,50,34,0,0,154,209,0,northcarolinabuncombe2020
243,243,0,0,0,0,0,50,44,34,0,0,243,0,0,northcarolinacaldwell2020
362,359,3,0,0,0,0,61,43,34,0,0,362,0,0,northcarolinacarteret2020
354,349,5,0,0,0,0,61,44,31,0,0,241,0,113,northcarolinacaswell2020
357,247,110,0,0,0,0,95,58,42,0,0,0,357,0,northcarolinacatawba2020
363,280,83,0,0,0,0,83,56,39,0,0,120,240,3,northcarolinacumberland2020
329,206,123,0,0,0,0,96,60,43,0,0,0,329,0,northcarolinadavidson2020
364,276,88,0,0,0,0,97,55,40,0,0,111,252,1,northcarolinadurham2020
336,287,49,0,0,0,0,95,53,35,0,0,135,201,0,northcarolinaedgecombe2020
366,233,133,0,0,0,0,97,60,45,0,2,113,251,0,northcarolinaforsyth2020
238,223,15,0,0,0,0,97,49,40,0,0,238,0,0,northcarolinagraham2020
238,237,1,0,0,0,0,51,46,36,0,0,238,0,0,northcarolinagranville2020
365,288,77,0,0,0,0,88,55,40,0,0,147,214,4,northcarolinaguilford2020
272,244,28,0,0,0,0,93,51,41,0,0,242,30,0,northcarolinahaywood2020
114,108,6,0,0,0,0,58,37,21,0,0,0,114,0,northcarolinahyde2020
111,96,15,0,0,0,0,71,52,32,0,0,0,111,0,northcarolinajackson2020
339,266,73,0,0,0,0,75,55,39,0,0,136,203,0,northcarolinajohnston2020
296,290,6,0,0,0,0,58,45,32,0,0,238,0,58,northcarolinalenoir2020
243,241,2,0,0,0,0,71,45,35,0,0,243,0,0,northcarolinalincoln2020
360,358,2,0,0,0,0,64,41,29,0,0,360,0,0,northcarolinamacon2020
240,240,0,0,0,0,0,49,42,33,0,0,240,0,0,northcarolinamartin2020
366,213,151,2,0,0,0,112,59,46,0,0,119,247,0,northcarolinamecklenburg2020
356,328,27,1,0,0,0,103,48,26,0,0,0,356,0,northcarolinamitchell2020
366,281,85,0,0,0,0,85,55,40,0,0,107,259,0,northcarolinamontgomery2020
357,328,29,0,0,0,0,77,48,34,0,0,210,147,0,northcarolinanewhanover2020
360,303,57,0,0,0,0,90,53,29,0,41,0,319,0,northcarolinanorthampton2020
240,240,0,0,0,0,0,50,44,34,0,0,240,0,0,northcarolinaperson2020
361,313,48,0,0,0,0,95,52,36,0,0,152,209,0,northcarolinapitt2020
243,238,5,0,0,0,0,54,47,36,0,0,243,0,0,northcarolinarockingham2020
365,253,112,0,0,0,0,90,57,43,0,0,160,205,0,northcarolinarowan2020
362,301,60,1,0,0,0,119,53,38,0,0,136,226,0,northcarolinaswain2020
242,242,0,0,0,0,0,50,44,31,0,0,242,0,0,northcarolinaunion2020
365,222,142,1,0,0,0,101,61,46,1,1,94,269,0,northcarolinawake2020
244,204,39,1,0,0,0,105,58,44,0,0,244,0,0,northcarolinayancey2020
366,346,20,0,0,0,0,65,46,35,0,0,307,59,0,northdakotabillings2020
366,340,26,0,0,0,0,73,47,35,0,0,244,119,3,northdakotaburke2020
366,302,64,0,0,0,0,77,55,37,0,2,146,216,2,northdakotaburleigh2020
363,303,60,0,0,0,0,80,53,37,0,6,188,169,0,northdakotacass2020
366,347,19,0,0,0,0,62,46,34,0,0,311,55,0,northdakotadunn2020
363,346,17,0,0,0,0,66,44,34,0,1,306,56,0,northdakotamckenzie2020
366,328,38,0,0,0,0,78,51,36,0,4,241,121,0,northdakotamercer2020
366,330,36,0,0,0,0,74,50,36,0,0,273,93,0,northdakotaoliver2020
366,344,22,0,0,0,0,73,44,35,0,1,253,112,0,northdakotaward2020
287,215,72,0,0,0,0,83,55,39,0,0,0,287,0,ohioadams2020
360,289,70,1,0,0,0,105,57,40,0,0,202,158,0,ohioallen2020
241,224,17,0,0,0,0,93,47,37,0,0,241,0,0,ohioashtabula2020
86,73,13,0,0,0,0,65,52,32,0,0,0,86,0,ohioathens2020
366,347,19,0,0,0,0,69,40,13,0,274,0,87,5,ohiobelmont2020
366,279,84,3,0,0,0,126,61,41,0,0,286,78,2,ohiobutler2020
343,218,124,1,0,0,0,108,61,44,0,0,145,198,0,ohioclark2020
361,296,65,0,0,0,0,100,54,39,0,0,171,190,0,ohioclermont2020
229,205,24,0,0,0,0,97,54,39,0,0,229,0,0,ohioclinton2020
48,48,0,0,0,0,0,31,20,10,0,0,0,0,48,ohiocolumbiana2020
366,148,208,9,1,0,0,152,70,54,0,0,95,267,4,ohiocuyahoga2020
244,222,21,1,0,0,0,101,50,38,0,0,244,0,0,ohiodelaware2020
341,318,23,0,0,0,0,80,49,35,0,0,341,0,0,ohiofayette2020
366,232,132,2,0,0,0,102,61,45,0,3,131,232,0,ohiofranklin2020
245,214,31,0,0,0,0,100,61,41,0,0,245,0,0,ohiogeauga2020
245,220,25,0,0,0,0,93,51,39,0,0,245,0,0,ohiogreene2020
366,105,254,7,0,0,0,126,71,55,0,4,69,293,0,ohiohamilton2020
304,295,9,0,0,0,0,56,30,1,259,0,0,41,4,ohioharrison2020
359,263,95,1,0,0,0,112,61,42,0,0,159,199,1,ohiojefferson2020
245,226,19,0,0,0,0,80,49,38,0,0,245,0,0,ohioknox2020
366,296,64,6,0,0,0,140,57,40,0,0,173,191,2,ohiolake2020
354,279,75,0,0,0,0,77,56,40,0,0,149,205,0,ohiolawrence2020
245,230,15,0,0,0,0,77,48,37,0,0,245,0,0,ohiolicking2020
358,289,68,0,1,0,0,155,55,39,0,0,136,222,0,ohiolorain2020
354,250,96,8,0,0,0,136,65,42,0,0,156,198,0,ohiolucas2020
245,220,25,0,0,0,0,84,51,39,0,0,245,0,0,ohiomadison2020
365,251,113,1,0,0,0,142,58,43,0,0,92,273,0,ohiomahoning2020
360,280,80,0,0,0,0,93,56,38,0,0,145,215,0,ohiomedina2020
229,217,12,0,0,0,0,93,49,39,0,0,229,0,0,ohiomiami2020
361,177,180,4,0,0,0,112,67,51,0,0,109,252,0,ohiomontgomery2020
356,331,25,0,0,0,0,87,47,36,0,0,333,23,0,ohionoble2020
262,226,35,1,0,0,0,101,58,40,0,0,233,29,0,ohioportage2020
366,262,103,1,0,0,0,101,58,42,0,0,174,192,0,ohiopreble2020
366,347,19,0,0,0,0,93,39,14,0,0,0,96,270,ohioscioto2020
358,202,152,4,0,0,0,119,65,47,0,0,110,248,0,ohiostark2020
361,193,165,3,0,0,0,114,63,48,0,0,68,293,0,ohiosummit2020
357,280,74,2,1,0,0,154,57,40,0,0,186,171,0,ohiotrumbull2020
361,248,109,4,0,0,0,115,61,44,0,0,162,199,0,ohiowarren2020
245,233,11,1,0,0,0,108,48,38,0,0,245,0,0,ohiowashington2020
229,216,13,0,0,0,0,80,46,34,0,0,229,0,0,ohiowood2020
363,297,65,0,1,0,0,152,55,36,1,0,168,189,5,oklahomaadair2020
358,332,26,0,0,0,0,84,49,36,0,0,358,0,0,oklahomacanadian2020
345,201,143,1,0,0,0,147,67,47,0,0,126,219,0,oklahomacarter2020
354,175,177,2,0,0,0,121,67,51,0,0,106,248,0,oklahomacleveland2020
366,262,103,1,0,0,0,107,60,44,0,0,172,194,0,oklahomacomanche2020
363,350,13,0,0,0,0,93,47,35,0,0,363,0,0,oklahomacreek2020
365,266,99,0,0,0,0,99,61,43,0,0,171,194,0,oklahomadewey2020
106,94,12,0,0,0,0,69,52,26,0,0,0,106,0,oklahomagrant2020
289,267,22,0,0,0,0,97,49,38,0,0,289,0,0,oklahomajohnston2020
366,171,193,2,0,0,0,113,62,51,0,0,39,327,0,oklahomakay2020
258,255,3,0,0,0,0,51,44,34,0,0,258,0,0,oklahomamayes2020
366,147,215,4,0,0,0,112,70,53,0,3,110,251,2,oklahomaoklahoma2020
350,322,28,0,0,0,0,90,49,36,0,0,350,0,0,oklahomaosage2020
352,202,148,1,1,0,0,154,65,46,0,0,44,287,21,oklahomaottawa2020
366,230,135,1,0,0,0,141,60,44,0,0,138,228,0,oklahomapittsburg2020
362,304,57,1,0,0,0,141,54,37,0,5,166,191,0,oklahomasequoyah2020
366,200,164,2,0,0,0,129,62,49,0,0,113,249,4,oklahomatulsa2020
344,232,111,1,0,0,0,101,60,43,0,0,145,199,0,oklahomawashington2020
366,282,77,2,3,2,0,225,57,33,0,0,0,366,0,oregonbaker2020
366,313,42,0,1,7,3,541,56,23,0,0,0,366,0,oregonbenton2020
272,238,25,3,2,0,4,481,53,33,0,0,126,146,0,oregonclackamas2020
363,332,22,1,2,6,0,293,49,28,0,0,105,258,0,oregoncolumbia2020
365,261,97,0,1,3,3,1033,65,28,0,0,0,365,0,oregoncrook2020
366,298,54,4,2,1,7,1099,61,23,0,0,0,366,0,oregondeschutes2020
366,278,78,1,1,2,6,902,62,29,0,0,0,366,0,oregondouglas2020
364,196,161,1,5,0,1,393,70,44,0,0,0,364,0,oregongrant2020
366,211,144,2,7,1,1,357,75,42,0,0,0,366,0,oregonharney2020
366,218,133,2,4,3,6,900,73,44,0,0,116,250,0,oregonjackson2020
361,258,92,3,0,3,5,1135,64,28,0,0,0,361,0,oregonjefferson2020
366,228,112,4,14,1,7,763,76,35,0,0,0,366,0,oregonjosephine2020
366,172,148,23,20,1,2,763,124,52,0,0,0,364,2,oregonklamath2020
365,267,80,14,4,0,0,166,70,29,0,0,0,305,60,oregonlake2020
366,203,149,4,0,2,8,1000,78,46,0,0,66,296,4,oregonlane2020
366,245,110,0,0,3,8,853,67,36,0,0,0,366,0,oregonlinn2020
365,278,76,1,0,1,9,1272,63,36,0,0,124,241,0,oregonmarion2020
366,275,82,1,0,2,6,779,63,36,0,1,200,165,0,oregonmultnomah2020
366,273,85,0,1,2,5,738,60,38,0,0,113,253,0,oregonumatilla2020
366,300,57,1,4,3,1,326,56,27,0,0,0,366,0,oregonunion2020
366,288,71,0,6,1,0,222,58,27,0,0,0,366,0,oregonwallowa2020
355,307,45,0,0,0,3,599,54,24,0,0,0,355,0,oregonwasco2020
366,265,91,2,0,2,6,595,61,34,0,4,122,240,0,oregonwashington2020
366,280,86,0,0,0,0,88,58,42,0,0,220,146,0,pennsylvaniaadams2020
366,138,218,10,0,0,0,128,77,54,0,0,84,280,2,pennsylvaniaallegheny2020
366,246,117,3,0,0,0,122,58,43,0,0,156,210,0,pennsylvaniaarmstrong2020
366,205,160,1,0,0,0,142,64,48,0,0,138,228,0,pennsylvaniabeaver2020
362,227,134,1,0,0,0,102,63,44,0,0,148,214,0,pennsylvaniaberks2020
360,262,98,0,0,0,0,87,60,43,0,0,162,198,0,pennsylvaniablair2020
358,301,57,0,0,0,0,84,53,39,0,0,203,155,0,pennsylvaniabradford2020
351,331,16,4,0,0,0,115,46,33,0,0,351,0,0,pennsylvaniabucks2020
366,228,138,0,0,0,0,90,60,44,1,0,107,258,0,pennsylvaniacambria2020
366,287,79,0,0,0,0,91,57,41,0,0,207,159,0,pennsylvaniacentre2020
355,233,121,1,0,0,0,143,59,44,0,0,119,236,0,pennsylvaniachester2020
343,341,2,0,0,0,0,54,42,31,0,0,343,0,0,pennsylvaniaclearfield2020
363,236,125,2,0,0,0,137,61,44,0,0,0,363,0,pennsylvaniacumberland2020
366,219,144,3,0,0,0,116,65,46,0,0,126,240,0,pennsylvaniadauphin2020
366,174,189,3,0,0,0,129,67,52,0,1,84,281,0,pennsylvaniadelaware2020
358,356,2,0,0,0,0,67,44,34,0,0,358,0,0,pennsylvaniaelk2020
363,298,65,0,0,0,0,87,54,36,3,0,201,159,0,pennsylvaniaerie2020
363,265,98,0,0,0,0,100,55,42,0,0,148,215,0,pennsylvaniafayette2020
363,363,0,0,0,0,0,50,42,32,0,0,363,0,0,pennsylvaniafranklin2020
359,294,64,1,0,0,0,101,53,39,0,0,198,161,0,pennsylvaniagreene2020
351,320,30,1,0,0,0,112,49,37,0,0,315,36,0,pennsylvaniaindiana2020
366,295,71,0,0,0,0,83,55,40,0,15,197,154,0,pennsylvanialackawanna2020
366,177,184,4,1,0,0,153,66,51,0,0,91,274,1,pennsylvanialancaster2020
